date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:59:26	24/24	---M--	200	added ('OK')	text/plain	date:Thu,%2017%20Nov%202022%2017:56:35%20GMT	https://fornet.net.br/robots.txt		(from )
18:59:27	249190/249190	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2014:15:17%20GMT	https://fornet.net.br/	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/index.html	(from )
18:59:27	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Nov%202023%2021:59:27%20GMT	https://fornet.net.br/t.src	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/t.src	(from https://fornet.net.br/)
18:59:27	94889/94889	---M--	200	added ('OK')	text/css	date:Fri,%2011%20Nov%202022%2014:56:45%20GMT	https://fornet.net.br/wp-includes/css/dist/block-library/style.min.css?ver=6.1.1	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-includes/css/dist/block-library/style.min6a4d.css	(from https://fornet.net.br/)
18:59:28	217/217	---M--	200	added ('OK')	text/css	date:Tue,%2025%20Oct%202022%2013:45:16%20GMT	https://fornet.net.br/wp-includes/css/classic-themes.min.css?ver=1	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-includes/css/classic-themes.min68b3.css	(from https://fornet.net.br/)
18:59:28	19719/19719	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Nov%202023%2014:11:31%20GMT	https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=1699971091	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.mineda8.css	(from https://fornet.net.br/)
18:59:28	96082/96082	---M--	200	added ('OK')	text/css	date:Mon,%2009%20Jan%202023%2017:39:50%20GMT	https://fornet.net.br/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.10.0	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/elementor/assets/css/frontend-lite.min12f9.css	(from https://fornet.net.br/)
18:59:28	1444/1444	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Jul%202023%2015:07:14%20GMT	https://fornet.net.br/wp-content/uploads/elementor/css/post-4.css?ver=1689260834	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/uploads/elementor/css/post-46691.css	(from https://fornet.net.br/)
18:59:28	6723/6723	---M--	200	added ('OK')	text/css	date:Wed,%2019%20Oct%202022%2001:05:20%20GMT	https://fornet.net.br/wp-content/plugins/dynamic-content-for-elementor/assets/css/style.min.css?ver=2.7.10	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/dynamic-content-for-elementor/assets/css/style.min30ad.css	(from https://fornet.net.br/)
18:59:29	59109/59109	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Nov%202023%2014:11:31%20GMT	https://fornet.net.br/wp-content/cache/min/1/wp-includes/css/dashicons.min.css?ver=1699971091	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/cache/min/1/wp-includes/css/dashicons.mineda8.css	(from https://fornet.net.br/)
18:59:29	8776/8776	---M--	200	added ('OK')	text/css	date:Tue,%2020%20Dec%202022%2002:38:32%20GMT	https://fornet.net.br/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min.css?ver=3.9.1	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/elementor-pro/assets/css/frontend-lite.mina560.css	(from https://fornet.net.br/)
18:59:29	66634/66634	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Jul%202023%2015:07:15%20GMT	https://fornet.net.br/wp-content/uploads/elementor/css/global.css?ver=1689260835	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/uploads/elementor/css/global9364.css	(from https://fornet.net.br/)
18:59:29	45146/45146	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Nov%202023%2012:57:17%20GMT	https://fornet.net.br/wp-content/uploads/elementor/css/post-10.css?ver=1699966637	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/uploads/elementor/css/post-104979.css	(from https://fornet.net.br/)
18:59:30	14186/14186	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Jul%202023%2015:07:15%20GMT	https://fornet.net.br/wp-content/uploads/elementor/css/post-147.css?ver=1689260835	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/uploads/elementor/css/post-1479364.css	(from https://fornet.net.br/)
18:59:30	15707/15707	---M--	200	added ('OK')	text/css	date:Thu,%2017%20Aug%202023%2021:07:16%20GMT	https://fornet.net.br/wp-content/uploads/elementor/css/post-151.css?ver=1692306436	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/uploads/elementor/css/post-1516614.css	(from https://fornet.net.br/)
18:59:30	6578/6578	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Nov%202023%2014:11:31%20GMT	https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/ele-custom-skin/assets/css/ecs-style.css?ver=1699971091	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/cache/min/1/wp-content/plugins/ele-custom-skin/assets/css/ecs-styleeda8.css	(from https://fornet.net.br/)
18:59:30	10111/10111	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Nov%202023%2014:15:10%20GMT	https://fornet.net.br/wp-content/uploads/elementor/css/post-260.css?ver=1699960507	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/uploads/elementor/css/post-260c23d.css	(from https://fornet.net.br/)
18:59:30	1197/1197	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Nov%202023%2014:09:52%20GMT	https://fornet.net.br/wp-content/uploads/elementor/css/post-509.css?ver=1669719498	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/uploads/elementor/css/post-509b39f.css	(from https://fornet.net.br/)
18:59:31	662/662	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202022%2002:30:29%20GMT	https://fornet.net.br/wp-content/plugins/wp-rocket/assets/img/youtube.png	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/wp-rocket/assets/img/youtube.png	(from https://fornet.net.br/)
18:59:31	57912/57912	---M--	200	added ('OK')	text/css	date:Thu,%2017%20Jun%202021%2013:07:24%20GMT	https://fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://fornet.net.br/)
18:59:31	1088/1088	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Nov%202023%2014:11:31%20GMT	https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=1699971091	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.mineda8.css	(from https://fornet.net.br/)
18:59:31	1082/1082	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Nov%202023%2014:11:31%20GMT	https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=1699971091	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.mineda8.css	(from https://fornet.net.br/)
18:59:32	1090/1090	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Nov%202023%2014:11:31%20GMT	https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=1699971091	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.mineda8.css	(from https://fornet.net.br/)
18:59:32	22153/22153	---M--	200	added ('OK')	text/css	date:Tue,%2020%20Dec%202022%2002:29:37%20GMT	https://fornet.net.br/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Application/Frontend/Assets/dist/smartslider.min.css?ver=23139749	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Application/Frontend/Assets/dist/smartslider.minff98.css	(from https://fornet.net.br/)
18:59:32	89684/89684	---M--	200	added ('OK')	application/javascript	date:Mon,%2019%20Sep%202022%2014:16:24%20GMT	https://fornet.net.br/wp-includes/js/jquery/jquery.min.js?ver=3.6.1	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-includes/js/jquery/jquery.mina7a0.js	(from https://fornet.net.br/)
18:59:32	11224/11224	---M--	200	added ('OK')	application/javascript	date:Wed,%2018%20Nov%202020%2009:06:06%20GMT	https://fornet.net.br/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://fornet.net.br/)
18:59:32	2652/2652	---M--	200	added ('OK')	application/javascript	date:Tue,%2014%20Nov%202023%2014:11:31%20GMT	https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/ele-custom-skin/assets/js/ecs_ajax_pagination.js?ver=1699971091	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/cache/min/1/wp-content/plugins/ele-custom-skin/assets/js/ecs_ajax_paginationeda8.js	(from https://fornet.net.br/)
18:59:33	249/249	---M--	200	added ('OK')	application/javascript	date:Tue,%2014%20Nov%202023%2014:11:31%20GMT	https://fornet.net.br/wp-content/cache/min/1/wp-content/plugins/ele-custom-skin/assets/js/ecs.js?ver=1699971091	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/cache/min/1/wp-content/plugins/ele-custom-skin/assets/js/ecseda8.js	(from https://fornet.net.br/)
18:59:33	206749/206749	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2016%20Nov%202023%2021:59:34%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/joeyt/OneDrive/Documentos/testefornet/connect.facebook.net/en_US/fbevents.js	(from https://fornet.net.br/)
18:59:33	4962/4962	---M--	200	added ('OK')	application/javascript	date:Tue,%2014%20Nov%202023%2014:11:32%20GMT	https://fornet.net.br/wp-content/cache/min/1/js/loader-scripts/13404c64-b7e2-46b0-955d-a78e0fb095d9-loader.js?ver=1699971092	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/cache/min/1/js/loader-scripts/13404c64-b7e2-46b0-955d-a78e0fb095d9-loader8ab2.js	(from https://fornet.net.br/)
18:59:34	1245/1245	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202022%2002:23:22%20GMT	https://fornet.net.br/wp-content/uploads/2022/12/cropped-fornet-logo-png-32x32.png	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/uploads/2022/12/cropped-fornet-logo-png-32x32.png	(from https://fornet.net.br/)
18:59:34	13001/13001	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202022%2002:23:22%20GMT	https://fornet.net.br/wp-content/uploads/2022/12/cropped-fornet-logo-png-192x192.png	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/uploads/2022/12/cropped-fornet-logo-png-192x192.png	(from https://fornet.net.br/)
18:59:34	11927/11927	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Dec%202022%2002:23:22%20GMT	https://fornet.net.br/wp-content/uploads/2022/12/cropped-fornet-logo-png-180x180.png	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/uploads/2022/12/cropped-fornet-logo-png-180x180.png	(from https://fornet.net.br/)
18:59:34	41234/41234	---M--	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202022%2002:29:37%20GMT	https://fornet.net.br/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Application/Frontend/Assets/dist/n2.min.js?ver=23139749	C:/Users/joeyt/OneDrive/Documentos/testefornet/fornet.net.br/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Application/Frontend/Assets/dist/n2.minff98.js	(from https://fornet.net.br/)
